station,location,state,do,ph,co,bod,na,tc,year,wqi
1159,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,TAMILNADU,7.3,7.6,160.0,1.9,0.06,89.0,2012,88.2
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",TAMILNADU,7.0,7.7,111.0,2.2,0.08,131.0,2012,88.38
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE",TAMILNADU,6.7,7.7,139.0,3.1,0.22,300.0,2012,83.7
1162,TAMBIRAPARANI AT MURAPPANADU,TAMILNADU,7.2,7.2,288.0,2.1,0.14,91.0,2012,88.02
1328,TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU,7.0,7.1,95.0,1.9,0.08,118.0,2012,88.38
1329,TAMBIRAPARANI AT RAIL BDG. ,TAMILNADU,7.0,7.5,84.0,1.7,0.06,87.0,2012,88.38
1330,TAMBIRAPARANI AT ARUMUGANERI,TAMILNADU,7.4,7.0,3101.0,15.6,0.15,174.0,2012,78.3
3025,"TAMBIRAPARANI AT ERAL, THOTHUKUDI",TAMILNADU,7.2,7.3,510.0,2.9,0.08,123.0,2012,87.66
3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",TAMILNADU,7.1,7.4,88.0,1.8,0.07,90.0,2012,88.38
3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",TAMILNADU,7.2,6.9,338.0,3.8,0.07,104.0,2012,79.68
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",TAMILNADU,6.7,7.6,162.0,3.3,0.16,249.0,2012,83.52000000000001
3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI",TAMILNADU,6.7,7.6,182.0,4.1,0.15,251.0,2012,83.52000000000001
1885,GHAGGAR AT D/S OF SURAJPUR,HARYANA,6.8,8.0,414.0,3.1,0.88,533687.1656804733,2012,66.12
1023,GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA),PUNJAB,5.5,7.4,635.0,8.8,5.08,5500.0,2012,67.06
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI",PUNJAB,5.3,7.3,636.0,9.9,5.0,10000.0,2012,67.06
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD",HARYANA,6.4,7.9,1808.0,21.0,5.9,533687.1656804733,2012,61.44
1026,GHAGGAR GHNAN2 AT CHANDARPUR ,HARYANA,6.6,7.8,1302.0,18.0,1.6230787089467724,533687.1656804733,2012,61.44
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL ,HARYANA,6.4,8.0,1286.0,19.5,1.6230787089467724,533687.1656804733,2012,61.44
1718,GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629,RAJASTHAN,4.8,7.5,280.0,2.4,0.72,4.0,2012,88.02000000000001
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR",HIMACHAL PRADESH,7.7,7.4,344.0,1.2,0.37,19.0,2012,93.28
2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,7.3,7.0,310.0,1.4,0.38,22.0,2012,93.28
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,7.1,7.7,303.0,1.5,0.34,23.0,2012,93.28
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN",HIMACHAL PRADESH,6.2,7.5,788.0,41.5,4.08,235.0,2012,78.3
2947,"JAWAI AT JAWAI DAM, SIROHI",RAJASTHAN,6.0,8.3,468.0,1.4,0.43,16.0,2012,93.28
1717,"KODRA DAM, MOUNT ABU",RAJASTHAN,5.9,7.3,234.0,1.5,0.36,12.0,2012,88.02000000000001
2948,"BANDI AT HEMAWAS DAM, PAL",RAJASTHAN,6.4,8.0,527.0,1.2,0.35,21.0,2012,93.28
2949,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI",RAJASTHAN,5.9,7.9,796.0,1.5,0.48,14.0,2012,87.66000000000001
3305,"BANJAR AT MALANJKHAND NR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,7.3,7.4,388.0,2.1,0.58,46.0,2012,93.28
2869,BARAK RIVER AT SENAPATI DISTT,MANIPUR,8.5,7.5,166.0,2.7,1.6230787089467724,31.0,2012,93.82000000000001
2838,"BARAK RIVER NR NONEY VILL., TAMENGLONG",MANIPUR,8.9,7.0,125.0,1.9,1.6230787089467724,45.0,2012,94.0
2868,"CHAKPIAT CHAKPIKARONG, CHANDEL",MANIPUR,8.0,7.8,144.0,2.1,1.6230787089467724,51.0,2012,88.38
1424,IMPHAL AT MAHABALI,MANIPUR,7.5,7.7,87.0,1.2,1.6230787089467724,54.0,2012,88.38
1457,IMPHAL AT KOIRENGEI,MANIPUR,8.5,7.6,84.0,2.0,1.6230787089467724,16.0,2012,94.0
1627,IMPHAL AT KYAMGEI,MANIPUR,8.4,7.5,103.0,1.9,1.6230787089467724,75.0,2012,88.38
1628,IMPHAL AT MINUTHONG,MANIPUR,8.7,7.2,117.0,3.2,1.6230787089467724,52.0,2012,83.7
2861,"IMPHAL AT KANGLA MOAT, IMPHAL WEST",MANIPUR,6.5,7.7,287.0,8.2,1.6230787089467724,114.0,2012,78.66
2862,"IMPHAL AT SAMUROU, IMPHAL WEST",MANIPUR,8.6,7.5,130.0,4.6,1.6230787089467724,39.0,2012,89.32000000000001
2864,"IMPHAL AT SEKMAI, IMPHAL EAST",MANIPUR,8.9,7.5,109.0,1.2,1.6230787089467724,33.0,2012,94.0
2874,IRANG RIVER AT TAMENGLONG ,MANIPUR,9.8,8.4,246.0,1.2,1.6230787089467724,10.0,2012,93.64
1458,IRIL AT PORAMPET,MANIPUR,7.6,7.5,147.0,1.3,1.6230787089467724,30.0,2012,94.0
1624,IRIL AT LILONG,MANIPUR,8.7,7.6,202.0,1.2,1.6230787089467724,60.0,2012,88.2
2863,"IRIL AT KANGLA SIPHAI, IMPHAL EAST",MANIPUR,8.4,7.4,177.0,2.4,1.6230787089467724,48.0,2012,93.82000000000001
2873,"IRIL RIVER AT LILONG, UKHRUL",MANIPUR,8.7,7.6,203.0,2.5,1.6230787089467724,59.0,2012,88.2
2865,"JIRI RIVER AT JIRIMUKH JIRIBAM, IMPHAL EAST",MANIPUR,8.2,7.4,120.0,1.9,1.6230787089467724,46.0,2012,94.0
2866,"JIRI RIVER AT JIRI, IMPHAL EAST",MANIPUR,8.0,7.2,110.0,1.4,1.6230787089467724,80.0,2012,88.38
1925,KHUGA RIVER (CHURACHANDPUR),MANIPUR,8.4,7.6,213.0,1.5,1.6230787089467724,20.0,2012,93.82000000000001
2877,"KHUGA DAM ON KHUGA R, CHURACHANDPUR",MANIPUR,9.4,7.8,174.0,1.0,1.6230787089467724,16.0,2012,93.82000000000001
1926,"KHUJAIROK, MOREH (CHANDEL)",MANIPUR,8.1,8.0,244.0,2.4,1.6230787089467724,73.0,2012,88.02
2878,LOKCHAO RIVER AT BISHNUPUR,MANIPUR,8.1,8.0,162.0,1.8,1.6230787089467724,26.0,2012,93.82000000000001
2867,MAHA RIVER AT CHANDEL,MANIPUR,8.7,7.6,163.0,2.6,1.6230787089467724,24.0,2012,93.82000000000001
2852,"MANIPUR AT SEKMAIJAN, THOUBAL",MANIPUR,8.7,7.6,143.0,1.9,1.6230787089467724,58.0,2012,88.38
2857,MANIPUR RIVER AT THOUBAL,MANIPUR,9.2,7.6,208.0,1.9,1.6230787089467724,30.0,2012,93.82000000000001
2879,ETHAI BARRAGE ON MANIPUR R AT BISHNUPUR,MANIPUR,8.3,7.7,158.0,2.0,1.6230787089467724,48.0,2012,93.82000000000001
1625,NAMBUL RIVER AT HUMP BRIDGE,MANIPUR,5.9,7.1,338.0,6.6,1.6230787089467724,522.0,2012,67.06
1626,NAMBUL AT HEIRANGOITHONG,MANIPUR,4.3,7.4,269.0,12.3,1.6230787089467724,412.0,2012,67.42
2858,"NAMBUL RIVER AT SAMUSANG,IMPHAL WEST",MANIPUR,8.2,7.1,109.0,3.3,1.6230787089467724,12.0,2012,89.32000000000001
2859,"SINGDA DAM AT NAMBUL, IMPHAL WEST",MANIPUR,11.1,7.6,131.0,3.6,1.6230787089467724,32.0,2012,89.32000000000001
2860,"NAMBUL AT NAOREMTHONG, IMPHAL WEST",MANIPUR,7.4,7.1,116.0,2.7,1.6230787089467724,55.0,2012,88.38
2880,NAMBUL RIVER AT BISHNUPUR,MANIPUR,8.2,7.6,112.0,2.1,1.6230787089467724,31.0,2012,94.0
1927,"SEKMAI R, KAKCHING (THOUBAL)",MANIPUR,8.5,7.5,169.0,3.6,1.6230787089467724,41.0,2012,89.14000000000001
2853,"MAPITHEL DAM ON THOUBAL, THOUBAL",MANIPUR,11.4,7.2,128.0,1.0,1.6230787089467724,20.0,2012,94.0
2854,"THOUBAL R AT PHADOM, THOUBAL",MANIPUR,8.9,7.6,221.0,1.7,1.6230787089467724,30.0,2012,93.82000000000001
2856,"THOUBAL RIVER AT YAIRIPOK, THOUBAL",MANIPUR,9.3,7.6,193.0,2.3,1.6230787089467724,41.0,2012,93.82000000000001
2870,"THOUBAL  AT SHONG KONG, UKHRUL",MANIPUR,9.1,7.3,217.0,3.9,1.6230787089467724,67.0,2012,83.52000000000001
2871,"THOUBAL  AT YONGUL KONG, UKHRUL",MANIPUR,7.9,7.3,131.0,0.8,1.6230787089467724,38.0,2012,94.0
2872,"THOUBAL AT LITAN, UKHRUL",MANIPUR,8.7,7.4,176.0,2.2,1.6230787089467724,36.0,2012,93.82000000000001
2855,"WANGJING AT HEIROK, THOUBAL",MANIPUR,8.1,7.3,199.0,2.2,1.6230787089467724,56.0,2012,88.2
2876,"WANGJING RIVER AT WANGJING, THOUBAL",MANIPUR,8.2,7.4,170.0,2.2,1.6230787089467724,39.0,2012,93.82000000000001
3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,7.7,7.2,95.0,1.8,2.67,50.0,2012,94.0
3384,"BUGI AT DALU, SOUTH GARO HILLS",MEGHALAYA,7.6,7.2,92.0,2.5,2.41,45.0,2012,94.0
3380,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,9.9,7.2,65.0,1.5,2.31,55.0,2012,88.56
1632,GANOL RIVER TURA,MEGHALAYA,7.6,7.4,93.0,2.1,2.89,408.0,2012,88.38
1428,"KYRHUKHLA NR SUTNGA KHLIERIAT,JAINTIA HILLS ",MEGHALAYA,5.5,2.9,568.0,6.8,1.12,33.0,2012,61.800000000000004
3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,7.6,7.0,42.0,1.3,3.01,27.0,2012,94.18
3370,"KYNSHI  AT NANGKHNUM, WEST KHASI HILLS",MEGHALAYA,7.7,7.1,45.0,1.4,2.89,22.0,2012,94.18
3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,8.3,7.0,59.0,1.7,2.86,33.0,2012,94.18
3375,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),MEGHALAYA,6.9,2.6,1072.0,3.2,1.17,21.0,2012,72.10000000000001
3376,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MEGHALAYA,7.7,6.3,250.0,2.1,3.88,326.0,2012,71.52
3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,8.8,7.3,37.0,1.5,1.62,35.0,2012,94.18
3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,7.3,7.3,72.0,2.0,1.65,36.0,2012,94.18
3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,7.5,7.0,38.0,1.7,2.2,40.0,2012,94.18
3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,7.8,7.1,44.0,1.6,2.62,33.0,2012,94.18
1631,MYNTDU RIVER JOWAI,MEGHALAYA,7.0,7.0,100.0,2.4,3.03,2600.0,2012,82.75999999999999
3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,7.5,6.3,52.0,1.7,0.82,21.0,2012,77.68
3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,6.4,6.9,61.0,2.6,3.88,538.0,2012,79.64000000000001
3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,7.5,7.1,39.0,1.4,2.88,22.0,2012,94.18
3372,"RILANG AT MAWKYRWAT, WEST KHASI HILLS",MEGHALAYA,8.0,7.1,41.0,1.4,3.35,25.0,2012,94.18
1633,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,7.9,7.3,93.0,1.7,5.02,418.0,2012,88.38
3353,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,7.5,6.9,69.0,1.9,4.92,49.0,2012,90.88000000000001
3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,7.9,7.2,46.0,1.7,2.72,45.0,2012,94.18
3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,8.0,7.2,42.0,1.4,2.47,31.0,2012,94.18
3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,7.7,7.1,101.0,1.5,3.42,43.0,2012,94.0
3350,UMKHEN AT WAHKDAIT,MEGHALAYA,7.2,7.1,49.0,1.6,2.86,40.0,2012,94.18
3351,UMKHEN AT KSEHPONGDENG,MEGHALAYA,8.2,7.1,49.0,1.2,2.81,32.0,2012,94.18
3352,"UMKHEN AT DIENGPASOH, EAST KHASI HILLS",MEGHALAYA,7.8,7.1,58.0,1.5,2.97,43.0,2012,94.18
3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,8.0,7.0,48.0,1.4,3.8,41.0,2012,94.18
3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,8.4,7.1,48.0,1.2,3.08,45.0,2012,94.18
3363,"UMSHYRPI AT RISA COLONY, EAST KHASI HILLS",MEGHALAYA,6.8,6.6,49.0,1.9,3.07,38.0,2012,84.28
1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA,7.7,7.2,107.0,6.6,3.02,425.0,2012,79.02
3366,"UMTREW RIVER AT UMRAN, RINAN BHOI",MEGHALAYA,7.6,7.1,51.0,2.0,2.6,81.0,2012,88.56
3373,"WAH BLEI AT RIANGDO, WEST KHASI HILLS",MEGHALAYA,7.7,7.1,46.0,1.6,3.93,22.0,2012,94.18
3374,"WAH BLEI AT SHDADDKHAR, WEST KHASI HILLS",MEGHALAYA,7.7,7.1,49.0,1.9,3.89,26.0,2012,94.18
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,6.5,7.4,297.0,1.0,0.13,438.0,2012,88.02
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,6.3,7.5,287.0,0.9,0.14,204.0,2012,88.02
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,6.5,7.2,375.0,1.1,0.17,625.0,2012,82.03999999999999
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,6.9,6.9,349.0,1.1,0.18,503.0,2012,78.74000000000001
1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,6.6,7.8,165.0,1.6,1.6230787089467724,316.0,2012,88.2
1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,6.4,8.0,155.0,3.9,0.5,516.0,2012,77.9
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER",TRIPURA,6.5,8.0,168.0,4.2,0.99,616.0,2012,77.9
1393,DAMANGANGA AT D/S OF MADHUBAN,DAMAN & DIU,6.7,7.7,218.0,5.0,1.31,533687.1656804733,2011,66.66000000000001
2462,"DAMANGANGA AT VAPI WEIR,VAPI","DAMAN, DIU, DADRA NAGAR HAVELI",6.7,8.5,235.0,6.940048767967146,3.1,533687.1656804733,2011,61.8
2463,"DAMANGANGA AT LAVACHA TEMPLE, SILVASSA","DAMAN, DIU, DADRA NAGAR HAVELI",6.7,8.3,262.0,6.940048767967146,1.6230787089467724,533687.1656804733,2011,61.8
2464,"DAMANGANGA AT D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA","DAMAN, DIU, DADRA NAGAR HAVELI",6.8,7.8,227.0,6.940048767967146,1.6230787089467724,533687.1656804733,2011,61.8
2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA","DAMAN, DIU, DADRA NAGAR HAVELI",6.8,8.5,249.0,6.940048767967146,0.11,533687.1656804733,2011,61.8
1150,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT,7.1,7.3,212.0,1.4,0.84,6.0,2011,93.82000000000001
1246,DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT,5.0,8.3,12771.0,4.1,1.48,30.0,2011,77.36
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,6.7,8.0,304.0,1.5,0.18,3550.0,2011,82.03999999999999
1861,PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,5.8,7.7,1315.0,2.5,0.22,6800.0,2011,76.42000000000002
1862,KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,5.9,7.6,36593.0,3.9,0.07,3200.0,2011,71.74000000000001
1865,DHADAR AT KOTHADA,GUJARAT,7.6,7.7,1291.0,10.0,0.34,77.0,2011,78.3
1148,AMBIKA AT BILIMORA,GUJARAT,6.0,7.7,18865.0,3.6,3.12,2450.0,2011,77.36000000000001
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD",GUJARAT,4.3,8.4,605.0,6.5,1.68,15.0,2011,72.68
1149,KOLAK AT PATALIA BDG.,GUJARAT,3.7,8.2,600.0,4.3,1.66,20.0,2011,71.74000000000001
1438,MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN,GUJARAT,4.6,7.2,729.0,4.0,0.33,2300.0,2011,66.12
2082,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",GUJARAT,6.2,8.4,2670.0,1.3,0.24,533687.1656804733,2011,70.8
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,6.8,6.5,43.0,1.1,0.42,178.0,2011,78.66000000000001
1475,ZUARI AT PANCHAWADI,GOA,6.6,7.0,59.0,1.1,0.27,113.0,2011,88.56
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,6.0,6.2,106.0,1.5,0.28,166.0,2011,71.88
1476,"MANDOVI AT TONCA, MARCELA, GOA",GOA,5.9,6.6,516.0,1.1,0.18,169.0,2011,72.14
1543,RIVER KALNA AT CHANDELNAN PERNEM,GOA,7.3,6.1,87.0,0.9,0.33,169.0,2011,71.88
1548,RIVER ASSONORA AT ASSONORA,GOA,7.3,5.9,74.0,1.5,0.22,163.0,2011,72.06
2276,RIVER BICHOLIM VARAZAN NAGAR,GOA,6.7,6.3,127.0,2.0,0.44,149.0,2011,71.88
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,6.8,6.2,226.0,1.6,0.18,151.0,2011,71.52
1546,RIVER KHANDEPAR AT OPA NAN PONDA,GOA,7.1,5.9,93.0,1.8,0.28,131.0,2011,71.88
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",GOA,7.4,6.2,76.0,1.3,0.41,133.0,2011,71.88
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,7.3,6.2,113.0,1.2,0.33,137.0,2011,71.88
1545,RIVER MADAI AT DABOS NAN  VALPOI,GOA,7.3,5.9,100.0,1.3,0.27,173.0,2011,71.88
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,6.0,5.9,273.0,1.8,0.31,171.0,2011,71.52
2271,"RIVER SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",GOA,6.1,6.5,201.0,2.0,0.43,149.0,2011,78.30000000000001
2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",GOA,6.2,6.3,245.0,1.8,0.31,135.0,2011,71.52
1547,RIVER TALPONA AT CANACONA,GOA,7.0,6.5,75.0,0.9,0.22,166.0,2011,78.66000000000001
1544,"VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,7.3,6.0,74.0,1.6,0.11,181.0,2011,72.06
2651,"AMBA RIVER AT D/S OF WAKEN BRIDGENANU/S OF JS PETRO CHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,7.1,7.9,108.0,3.3,0.42,137.0,2011,83.7
1461,"BHATSA AT D/S OF PISE DAM NR PISE VILL (ULHAS), MAHARASHTRA",MAHARASHTRA,7.1,7.7,111.0,4.4,0.32,533687.1656804733,2011,66.84
2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,7.0,8.0,129.0,3.5,0.49,105.0,2011,83.7
2654,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,7.0,8.0,130.0,3.3,0.46,93.0,2011,83.7
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",MAHARASHTRA,5.7,7.4,2323.0,6.3,1.47,541.0,2011,67.06
2670,"KAN RIVER NEAR SAKRI WATER WORKS, SAKRI, DHULE",MAHARASHTRA,5.9,7.6,462.0,4.9,2.47,63.0,2011,77.36
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,7.0,7.7,107.0,3.8,0.4,285.0,2011,83.7
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,6.2,7.4,299.0,5.1,0.95,401.0,2011,83.34
2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",MAHARASHTRA,5.9,7.8,33259.0,6.8,1.61,228.0,2011,72.68
2672,"KUNDALIKA RIVER AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",MAHARASHTRA,7.2,7.9,77.0,3.2,0.42,282.0,2011,83.7
2676,"MUCHKUNDI RIVER AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",MAHARASHTRA,6.8,7.8,350.0,2.6,1.99,72.0,2011,87.66
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MAHARASHTRA,6.9,7.5,133.0,3.2,0.55,409.0,2011,83.7
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,6.9,7.5,143.0,3.4,0.54,307.0,2011,83.7
2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, KHARPADA, KHALAPUR, RAIGAD",MAHARASHTRA,6.1,6.9,609.0,4.2,3.1,135.0,2011,79.68
2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",MAHARASHTRA,6.8,7.4,129.0,3.2,0.86,133.0,2011,83.7
2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD",MAHARASHTRA,6.7,7.4,130.0,3.2,0.75,124.0,2011,83.7
2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR. RAIGAD",MAHARASHTRA,6.6,7.4,130.0,5.0,0.74,158.0,2011,83.7
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",MAHARASHTRA,6.7,7.5,120.0,3.6,0.73,226.0,2011,83.7
2696,"PEHLAR DAM ON PEHLAR R. INLET OF WATER WORKS, VASAI, THANE.",MAHARASHTRA,7.1,7.9,139.0,3.2,0.45,147.0,2011,83.7
2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,6.0,7.4,13925.0,59.1,3.08,116.0,2011,78.3
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,6.7,7.7,274.0,2.3,2.04,88.0,2011,88.02
2702,"SAVITRI AT SHEDAV DOH,,RAIGAD",MAHARASHTRA,6.3,7.9,326.0,2.5,2.32,71.0,2011,87.66
2703,SAVITRI RIVER AT DADLI BRIDGE,MAHARASHTRA,6.3,7.9,7392.0,2.4,6.41,71.0,2011,87.66
2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,6.3,7.7,12051.0,4.4,5.37,102.0,2011,82.98
2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,7.0,8.3,162.0,3.8,0.48,90.0,2011,83.52000000000001
2707,"SURYA RIVER AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE",MAHARASHTRA,7.0,8.3,212.0,3.6,0.44,90.0,2011,83.52000000000001
2708,"SURYA AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR",MAHARASHTRA,7.1,8.3,227.0,3.2,0.48,124.0,2011,83.34
2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,6.8,8.2,314.0,4.3,0.45,69.0,2011,82.98
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,6.8,7.8,151.0,3.4,0.5,740.0,2011,77.9
1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,7.0,7.8,123.0,3.4,0.44,100.0,2011,83.7
2162,ULHAS ATJAMBHUL WATER WORKS.,MAHARASHTRA,6.9,7.8,139.0,3.3,0.76,169.0,2011,83.7
2712,"VAITARNA NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE",MAHARASHTRA,6.8,8.2,313.0,4.0,0.49,99.0,2011,82.98
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,6.7,7.8,215.0,2.5,0.83,51.0,2011,88.2
2713,"VASHISTI AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL AT KHERDI, RATNAGIRI. ",MAHARASHTRA,6.7,7.8,204.0,2.5,0.77,68.0,2011,88.2
2714,VASHISTI AT U/S OF POPHALI NR KONPHANSAWANE BRIDGE,MAHARASHTRA,6.9,7.7,205.0,2.2,0.93,55.0,2011,88.2
1342,ACHENKOIL AT THUMPAMON,KERALA,7.1,6.9,72.0,0.5,0.25,641.0,2011,79.64000000000001
1443,ACHENKOIL AT CHENNITHULA,KERALA,6.6,6.9,70.0,0.9,0.49,495.0,2011,85.26
2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,6.9,7.1,52.0,0.8,0.18,520.0,2011,82.94
2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,7.2,7.0,830.0,0.8,0.16,654.0,2011,82.03999999999999
2286,R AYROOR AT AYROOR BRIDGE,KERALA,6.3,6.9,95.0,1.3,0.99,1325.0,2011,79.46000000000001
2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,7.2,7.4,164.0,0.9,0.46,2225.0,2011,82.58000000000001
2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,6.9,7.5,231.0,0.8,0.55,1725.0,2011,82.4
